ID,YEAR,INCOM16,CONINC,DEGREE,PADEG,MADEG,SPDEG,MAWRKGRW,FEFAM,FECHLD,CONPRESS,CONJUDGE,CONLEGIS,GOD,HAPPY,NATENVIY,EQWLTH,ABANY,CAPPUN,RES16,NATEDUCY
672,1993,3,9022,0,8,7,0,0,1,4,3,2,3,0,1,0,7,0,1,4,0
1442,1993,2,16540,0,0,0,0,0,1,3,0,0,0,9,2,0,0,2,2,3,0
1141,1993,3,66161,1,0,0,1,0,3,1,0,0,0,6,2,0,0,2,1,2,0
334,1993,3,54132,1,1,1,7,0,0,0,2,2,2,6,2,1,4,1,1,2,1
866,1993,1,0,3,3,3,2,0,0,0,2,1,8,0,2,1,6,1,1,6,1
1320,1993,2,7819,0,0,8,1,0,3,2,3,3,3,6,2,1,7,0,1,3,1
836,1993,3,45110,0,0,0,1,0,3,3,0,0,0,6,2,1,0,2,1,6,1
972,1993,3,22555,1,7,0,7,0,0,0,1,1,2,6,2,1,5,2,1,6,9
1297,1993,3,54132,3,1,2,4,0,3,2,0,0,0,6,2,0,0,2,8,3,0
1296,1993,3,54132,3,1,1,1,0,0,0,2,2,3,6,2,2,5,2,1,6,1
241,1993,3,0,3,1,1,3,0,4,2,0,0,0,3,2,9,0,8,1,4,9
1432,1993,3,54132,3,0,0,1,0,3,3,2,1,3,6,2,0,6,0,1,1,0
1428,1993,3,16540,0,1,1,7,0,3,2,2,2,2,6,1,1,1,0,2,4,2
349,1993,3,81198,1,1,1,1,0,3,2,2,2,2,5,2,0,2,0,1,1,0
674,1993,1,10826,0,0,0,0,0,2,3,0,0,0,6,3,0,0,2,2,1,0
1424,1993,2,601,1,0,1,7,0,0,0,2,2,3,0,2,0,3,2,1,3,0
960,1993,3,124614,1,7,0,7,0,2,1,0,0,0,6,2,2,0,2,2,1,1
470,1993,2,7819,0,7,0,7,0,2,3,0,0,0,6,3,9,0,2,2,6,9
746,1993,3,7819,0,0,0,7,0,0,0,2,2,2,6,2,2,2,2,2,2,2
153,1993,5,6616,1,1,1,7,0,0,0,1,1,1,6,1,0,7,1,1,2,0
2156,1996,-1,0,1,7,8,7,1,3,3,0,0,0,0,2,0,0,1,1,4,0
848,1996,-1,0,1,8,8,7,2,2,3,0,0,0,0,1,2,0,2,2,6,1
713,1996,-1,36472,2,4,1,7,2,4,2,0,0,0,0,2,1,0,2,1,3,1
2348,1996,-1,121461,4,4,1,4,1,4,1,2,2,2,0,2,1,2,0,1,1,2
2415,1996,-1,23847,1,0,1,7,2,2,1,0,0,0,0,3,0,0,8,1,2,0
808,1996,-1,6172,1,0,7,7,0,3,2,0,0,0,0,2,0,0,2,1,6,0
1540,1996,-1,42083,0,0,1,7,2,2,3,2,1,2,0,1,0,3,0,1,5,0
1898,1996,-1,8417,1,0,0,7,2,2,2,2,1,3,0,2,1,7,1,1,4,8
15,1996,-1,36472,3,1,1,7,2,3,2,0,0,0,0,2,1,0,1,2,3,1
1572,1996,-1,12625,0,0,0,0,2,2,3,2,2,2,0,1,0,3,0,1,2,0
1135,1996,-1,30861,1,0,0,1,1,2,3,2,1,2,0,1,1,1,2,1,3,1
2491,1996,-1,12625,1,0,0,7,2,2,2,2,1,1,0,1,0,5,0,1,3,0
994,1996,-1,0,1,2,1,7,1,1,3,0,0,0,0,1,0,0,2,1,3,0
2585,1996,-1,50499,1,0,1,3,1,0,0,2,3,2,0,2,0,5,2,1,3,0
100,1996,-1,18236,1,0,0,7,1,2,4,0,0,0,0,2,0,0,2,2,2,0
600,1996,-1,75749,1,0,3,3,2,2,3,0,0,0,0,1,3,0,2,1,1,2
1804,1996,-1,23847,0,7,0,0,1,3,1,2,8,2,0,2,2,7,2,2,2,2
1750,1996,-1,61721,0,7,0,1,1,2,3,0,0,0,0,2,0,0,1,1,5,0
2472,1996,-1,36472,1,1,3,1,1,3,3,0,0,0,0,2,9,0,2,1,3,9
2187,1996,-1,15430,1,1,1,2,1,1,2,2,3,3,0,3,1,6,0,1,4,8
2059,1996,-1,21041,1,1,3,7,1,3,2,2,3,2,0,2,1,3,1,1,6,1
2244,1996,-1,7294,0,3,1,7,1,2,2,1,1,1,0,2,1,4,0,1,1,1
1034,1996,-1,61721,4,1,1,3,1,3,3,0,0,0,0,1,0,0,2,2,3,0
302,1996,-1,42083,1,7,1,1,1,0,0,2,2,3,0,2,2,3,2,1,6,1
2436,1996,-1,42083,1,0,0,1,2,2,3,2,2,2,0,1,2,4,2,1,2,1
1077,1996,-1,30861,1,7,2,7,1,3,2,0,0,0,0,2,0,0,1,2,5,0
234,1996,-1,561,1,0,7,7,0,2,1,0,0,0,0,2,0,0,1,1,3,0
2241,1996,-1,26652,1,7,7,7,0,3,3,3,2,3,0,2,0,5,1,1,3,0
2110,1996,-1,7294,4,0,0,7,1,2,3,3,3,3,0,2,3,7,2,1,3,1
1457,1996,-1,61721,1,7,0,1,1,3,1,3,2,3,0,1,0,5,0,2,3,0
2087,1996,-1,61721,1,2,1,4,1,4,2,0,0,0,0,3,0,0,1,2,6,0
716,1996,-1,18236,1,1,1,7,2,3,2,3,3,3,0,3,0,3,0,1,3,0
1851,1996,-1,61721,2,0,8,1,2,0,0,3,3,3,0,2,1,2,1,1,2,1
386,1996,-1,0,3,3,1,7,1,3,3,2,1,2,0,2,0,5,0,1,5,0
2266,1996,-1,18236,1,0,1,1,2,2,2,3,3,3,0,2,1,1,0,1,4,2
16,1996,-1,6172,3,1,1,7,2,3,2,0,0,0,0,3,1,0,1,2,6,1
916,1996,-1,21041,1,1,7,7,0,3,2,2,2,3,0,2,1,3,0,1,4,2
2340,1996,-1,23847,0,0,0,0,2,2,3,0,0,0,0,2,1,0,2,1,1,1
1206,1996,-1,121461,1,4,4,7,1,2,2,2,1,1,0,2,1,3,0,1,3,1
1108,1996,-1,30861,4,3,0,7,2,3,2,0,0,0,0,2,0,0,1,2,1,0
2581,1996,-1,8417,0,0,0,0,1,0,0,2,2,2,0,2,1,2,2,2,2,1
668,1996,-1,50499,1,7,0,7,1,4,1,0,0,0,0,2,1,0,2,1,3,1
2897,1996,-1,10100,3,7,7,7,0,4,2,3,1,2,0,3,1,1,0,2,3,1
1201,1996,-1,61721,1,1,1,1,1,0,0,2,2,3,0,2,1,3,2,2,4,1
721,1996,-1,42083,1,1,3,7,1,4,1,3,1,3,0,2,1,2,2,2,3,1
2031,1996,-1,10100,3,9,2,7,1,3,1,0,0,0,0,2,1,0,1,8,3,1
616,1996,-1,36472,3,0,1,3,1,4,3,0,0,0,0,1,0,0,1,1,2,0
1956,1996,-1,2244,1,4,1,7,1,3,1,0,0,0,0,2,0,0,1,1,4,0
395,1996,-1,2244,1,0,0,7,2,1,4,3,2,2,0,1,0,6,0,1,2,0
1220,1996,-1,26652,1,0,1,1,1,4,1,3,2,3,0,2,1,5,0,1,2,1
1593,1996,-1,0,1,9,9,4,9,0,0,3,2,3,0,2,0,6,1,1,4,0
1582,1996,-1,75749,1,7,2,7,1,3,2,3,2,3,0,1,0,2,0,1,1,0
391,1996,-1,12625,1,7,1,7,1,3,2,0,0,0,0,3,1,0,1,1,6,1
2517,1996,-1,75749,1,1,1,1,1,0,0,2,8,2,0,1,0,4,2,1,1,0
2102,1996,-1,36472,1,1,7,3,0,4,4,2,1,2,0,2,0,4,2,1,4,0
2454,1996,-1,30861,1,1,1,7,1,3,2,2,2,3,0,3,0,6,0,1,3,0
2879,1996,-1,75749,1,7,1,2,1,0,0,2,2,3,0,2,2,2,2,1,6,1
2006,1996,-1,50499,1,8,8,2,1,3,8,0,0,0,0,1,1,0,8,8,4,1
457,1996,-1,75749,3,1,1,3,2,0,0,2,1,2,0,2,2,4,1,1,4,1
464,1996,-1,0,4,3,1,7,1,4,3,2,1,2,0,1,0,7,0,1,4,0
356,1996,-1,30861,1,7,1,7,2,1,3,0,0,0,0,2,0,0,2,1,6,0
1333,1996,-1,36472,0,7,0,1,1,3,2,3,2,3,0,2,0,5,0,1,3,0
310,1996,-1,36472,2,7,1,1,2,4,2,3,3,3,0,3,0,6,0,1,4,0
1362,1996,-1,121461,4,0,0,4,2,0,0,1,1,2,0,1,0,1,2,2,2,0
144,1996,-1,36472,0,0,0,7,1,3,1,2,2,2,0,2,2,1,0,2,1,1
531,1996,-1,23847,0,7,1,7,1,3,3,0,0,0,0,2,0,0,2,2,3,0
606,1996,-1,0,1,0,1,2,1,4,1,0,0,0,0,1,1,0,2,1,3,1
1930,1996,-1,61721,2,2,2,7,1,4,1,3,2,3,0,3,1,7,1,1,5,1
902,1996,-1,42083,3,0,0,7,1,0,0,2,1,2,0,3,1,3,2,2,4,1
1237,1996,-1,75749,3,0,0,1,1,1,4,3,3,3,0,3,3,7,0,1,2,1
2902,1996,-1,15430,1,0,0,7,2,1,3,0,0,0,0,2,0,0,2,1,2,0
2655,1996,-1,50499,1,0,0,1,2,3,2,2,2,3,0,1,0,2,0,1,1,0
1535,1996,-1,3928,1,1,1,7,1,2,3,2,2,3,0,3,0,4,0,2,3,0
2303,1996,-1,30861,2,1,0,7,1,0,0,3,2,3,0,1,1,4,2,1,3,2
1944,1996,-1,0,1,0,0,7,2,3,8,0,0,0,0,3,0,0,1,1,1,0
2658,1996,-1,42083,0,0,0,7,1,2,1,3,3,3,0,2,3,5,2,1,2,2
2649,1996,-1,42083,1,7,1,1,1,3,1,2,2,3,0,2,0,5,2,2,2,0
615,1996,-1,18236,3,2,0,7,2,4,2,0,0,0,0,3,0,0,2,1,3,0
2207,1996,-1,18236,0,1,1,0,1,3,2,3,1,3,0,2,0,1,0,1,3,0
450,1996,-1,50499,4,4,1,7,1,2,3,2,2,2,0,1,0,4,0,2,6,0
1265,1996,-1,12625,0,8,0,7,2,0,0,2,2,2,0,2,0,7,2,1,2,0
165,1996,-1,61721,0,8,8,1,1,2,2,0,0,0,0,3,0,0,2,1,6,0
1806,1996,-1,50499,1,0,0,1,1,8,3,0,0,0,0,2,9,0,2,1,2,9
1987,1996,-1,15430,0,7,0,0,1,2,3,0,0,0,0,2,0,0,2,8,2,0
1913,1996,-1,12625,0,7,0,7,1,1,2,3,3,3,0,1,3,4,1,8,4,2
2446,1996,-1,61721,3,4,3,4,2,4,1,0,0,0,0,1,1,0,1,1,5,1
340,1996,-1,36472,2,3,7,7,0,0,0,1,1,2,0,3,0,4,1,1,6,0
1239,1996,-1,0,1,0,1,2,1,2,1,0,0,0,0,2,2,0,2,1,4,2
1401,1996,-1,50499,1,1,1,7,2,8,3,0,0,0,0,2,1,0,2,1,1,2
752,1996,-1,36472,1,1,1,7,2,0,0,9,9,9,0,2,0,7,1,8,4,0
1625,1996,-1,0,1,1,2,7,2,2,1,1,8,8,0,2,2,8,0,1,2,1
640,1996,-1,121461,3,4,2,4,1,0,0,2,3,3,0,2,1,3,1,8,4,1
1624,1996,-1,0,3,1,3,3,2,0,0,2,1,2,0,1,0,6,1,1,3,0
2312,1996,-1,121461,1,0,0,1,2,2,2,0,0,0,0,1,9,0,1,1,2,9
469,1996,-1,0,1,3,1,1,1,2,4,2,2,3,0,1,0,1,1,1,3,0
566,1996,-1,18236,1,7,0,7,1,3,2,0,0,0,0,2,2,0,2,1,6,1
572,1996,-1,121461,3,4,1,1,1,3,2,3,2,2,0,2,0,3,8,1,5,0
1965,1996,-1,6172,1,7,0,7,2,0,0,2,2,3,0,1,1,7,2,1,3,1
1215,1996,-1,50499,1,1,1,7,1,3,2,3,2,3,0,2,0,4,0,1,4,0
1238,1996,-1,23847,3,1,0,7,1,2,3,3,3,3,0,1,0,4,0,1,3,0
1953,1996,-1,23847,1,9,9,7,2,2,2,2,3,3,0,2,1,7,1,1,6,1
2417,1996,-1,10100,1,3,1,7,2,0,0,3,3,2,0,3,0,5,2,1,2,0
1452,1996,-1,50499,1,0,1,1,1,3,2,3,2,3,0,2,0,6,1,1,3,0
1087,1996,-1,50499,4,0,0,3,1,0,0,2,2,2,0,1,2,4,2,2,4,1
639,1996,-1,121461,3,2,7,4,0,2,1,2,8,2,0,1,0,3,0,2,2,0
383,1996,-1,75749,4,4,1,3,2,3,1,2,2,2,0,1,0,4,2,1,4,0
2,1996,-1,0,3,3,2,7,1,2,2,2,3,2,0,2,0,4,0,8,6,0
2309,1996,-1,42083,1,1,2,1,1,2,2,2,2,3,0,2,0,3,0,1,4,0
1796,1996,-1,7294,1,1,1,7,1,0,0,3,1,3,0,3,0,2,2,8,3,0
2016,1996,-1,18236,1,8,7,1,0,8,3,8,2,2,0,1,1,7,0,8,2,1
733,1996,-1,121461,4,1,1,1,2,3,8,0,0,0,0,2,8,0,1,1,5,1
103,1996,-1,50499,1,1,0,0,2,2,2,1,2,3,0,1,8,4,0,1,3,1
2134,1996,-1,121461,1,7,1,7,1,2,3,3,2,3,0,2,0,6,0,1,5,0
1816,1996,-1,75749,0,1,4,7,1,4,1,0,0,0,0,2,0,0,2,1,1,0
757,1996,-1,75749,3,1,1,7,2,3,2,2,2,2,0,2,2,1,1,1,3,9
119,1996,-1,26652,2,0,0,7,2,4,3,2,1,3,0,2,1,6,0,2,5,1
2701,1996,-1,15430,1,1,1,1,2,0,0,3,3,3,0,1,0,7,1,1,2,0
414,1996,-1,36472,0,7,0,0,1,1,3,1,1,1,0,2,2,5,0,1,2,1
1815,1996,-1,75749,1,4,0,1,1,0,0,3,2,3,0,2,0,4,2,2,3,0
1632,1996,-1,75749,2,1,7,2,0,3,1,0,0,0,0,2,9,0,1,1,1,9
1820,1996,-1,0,1,1,7,7,0,2,3,3,8,3,0,3,0,1,0,1,2,0
1555,1996,-1,42083,1,7,0,7,1,3,1,0,0,0,0,2,1,0,1,8,4,1
2580,1996,-1,23847,2,1,1,0,2,2,3,3,3,2,0,1,2,3,0,2,3,1
1817,1996,-1,30861,1,0,1,1,2,2,3,2,3,3,0,1,0,5,2,1,3,0
684,1996,-1,6172,0,7,8,7,1,3,3,0,0,0,0,2,1,0,2,2,6,1
609,1996,-1,50499,1,7,1,7,1,2,3,3,3,3,0,2,0,4,0,8,6,0
2851,1996,-1,0,3,0,3,1,1,4,1,2,2,2,0,1,1,7,2,1,2,1
794,1996,-1,75749,3,3,1,2,1,3,3,0,0,0,0,1,0,0,2,1,2,0
1592,1996,-1,23847,1,1,1,7,2,0,0,2,1,2,0,2,2,7,1,1,1,3
2463,1996,-1,42083,1,7,1,7,1,0,0,2,1,2,0,2,0,3,2,1,3,0
1652,1996,-1,12625,0,7,0,7,2,2,3,3,2,2,0,3,0,4,0,8,2,0
2762,1996,-1,0,0,7,2,7,1,3,2,0,0,0,0,2,0,0,2,2,3,0
2398,1996,-1,21041,1,7,0,7,1,4,2,0,0,0,0,2,0,0,2,1,1,0
30,1996,-1,61721,3,7,4,7,1,3,2,2,2,2,0,3,0,5,1,2,6,0
669,1996,-1,30861,1,1,3,7,1,2,2,0,0,0,0,2,0,0,1,1,6,0
2273,1996,-1,42083,1,1,0,0,2,1,4,1,1,1,0,1,1,7,0,2,3,2
2532,1996,-1,12625,1,1,1,7,1,3,2,1,1,1,0,2,0,5,0,1,5,0
2543,1996,-1,0,1,3,0,7,1,3,2,2,2,2,0,2,0,3,0,2,4,0
1170,1996,-1,23847,1,8,8,1,2,0,0,8,8,8,0,1,0,4,2,2,1,0
2356,1996,-1,10100,3,2,1,7,1,4,1,0,0,0,0,2,1,0,1,2,6,1
1673,1996,-1,42083,1,1,1,7,1,9,9,2,3,3,0,2,0,1,0,1,3,0
2404,1996,-1,42083,1,7,0,0,1,2,3,3,3,3,0,2,1,3,0,1,3,1
2770,1996,-1,75749,3,7,3,1,1,3,2,0,0,0,0,2,1,0,2,1,4,1
2466,1996,-1,36472,1,8,8,0,2,3,3,2,2,2,0,2,8,5,0,1,3,2
1184,1996,-1,15430,0,7,0,7,1,1,2,2,2,3,0,2,0,1,0,1,2,0
2097,1996,-1,121461,4,3,3,1,1,0,0,2,1,2,0,1,0,7,2,1,5,0
677,1996,-1,0,1,3,1,7,1,4,2,1,2,2,0,2,2,4,2,1,5,2
2010,1996,-1,30861,1,1,1,7,1,8,2,2,2,3,0,2,8,6,8,1,3,8
1190,1996,-1,121461,1,0,0,1,2,1,4,3,2,3,0,2,0,3,0,1,2,0
800,1996,-1,561,0,8,8,7,1,3,3,0,0,0,0,3,0,0,2,1,6,0
2719,2000,-1,85254,1,1,1,2,1,0,0,3,2,3,0,2,1,5,1,1,3,1
2653,2000,-1,0,0,0,0,7,2,2,3,0,0,0,0,8,0,0,2,2,2,0
2222,2000,-1,46502,1,1,7,7,0,0,0,3,1,1,0,1,0,5,2,1,3,0
1136,2000,-1,4650,0,7,0,7,1,1,3,2,3,3,4,3,8,2,0,1,3,1
1551,2000,-1,5684,0,0,0,0,1,3,2,3,3,3,0,1,1,1,0,2,3,1
1229,2000,-1,16792,1,0,0,7,2,0,0,2,2,2,0,2,2,4,1,2,5,1
1572,2000,-1,33585,1,7,0,7,2,2,3,0,0,0,6,2,0,0,2,1,3,0
1555,2000,-1,28418,1,0,0,7,1,1,3,0,0,0,6,2,1,0,2,1,4,2
2056,2000,-1,56836,3,7,1,7,1,0,0,3,2,2,6,1,1,2,2,2,6,1
1582,2000,-1,69753,3,0,1,4,1,0,0,2,2,3,0,1,1,3,2,2,2,1
1388,2000,-1,24543,1,3,1,7,2,0,0,3,8,1,6,2,1,5,2,2,3,1
1316,2000,-1,56836,1,1,0,1,1,2,3,0,0,0,6,2,3,0,2,2,6,1
2118,2000,-1,56836,1,7,2,1,1,3,3,0,0,0,6,2,2,0,1,1,4,1
1497,2000,-1,24543,4,7,3,7,1,3,2,0,0,0,0,2,1,0,2,1,2,1
2447,2000,-1,28418,1,1,1,1,1,0,0,3,3,3,0,2,1,4,8,1,1,2
543,2000,-1,0,0,9,8,1,2,2,3,1,1,1,0,2,0,4,0,1,1,0
1232,2000,-1,14209,2,7,0,7,1,4,2,2,2,2,5,2,0,4,0,1,3,0
780,2000,-1,46502,2,1,1,1,2,2,3,3,2,2,0,2,1,9,0,2,3,1
472,2000,-1,46502,4,1,8,7,2,0,0,2,1,2,0,2,1,6,2,2,4,2
2674,2000,-1,38752,1,1,1,1,1,3,2,0,0,0,6,1,0,0,2,2,3,0
2224,2000,-1,38752,1,0,7,0,0,2,4,0,0,0,0,1,0,0,2,2,3,0
1091,2000,-1,0,3,3,1,1,2,2,2,2,1,3,6,1,8,1,0,1,6,2
872,2000,-1,38752,1,7,0,0,2,0,0,2,2,2,0,1,1,2,2,1,1,1
2493,2000,-1,11626,1,0,0,7,1,2,2,0,0,0,0,2,0,0,2,1,2,0
641,2000,-1,21959,1,7,7,7,0,4,1,1,3,2,6,9,1,1,0,1,4,1
173,2000,-1,56836,1,3,8,1,2,3,3,3,2,3,6,2,0,7,0,1,3,0
1028,2000,-1,38752,1,1,1,7,2,2,3,0,0,0,0,1,0,0,2,1,4,0
1098,2000,-1,21959,2,1,1,7,1,3,3,3,3,2,0,2,0,7,0,1,3,0
55,2000,-1,28418,3,4,4,1,1,3,4,1,1,1,3,2,0,4,0,1,5,0
934,2000,-1,28418,1,3,1,7,2,3,1,0,0,0,0,2,1,0,1,2,6,3
1463,2000,-1,38752,1,3,1,1,1,3,3,2,3,3,5,1,1,3,0,2,4,1
727,2000,-1,38752,0,1,1,1,2,2,3,0,0,0,0,2,0,0,2,1,4,0
422,2000,-1,85254,2,2,2,1,1,0,0,2,2,2,5,2,1,3,2,1,3,1
2341,2000,-1,6717,0,0,0,7,2,8,2,0,0,0,0,3,1,0,2,2,2,1
2212,2000,-1,19376,1,1,1,1,1,3,2,2,3,3,0,2,1,6,0,1,3,2
801,2000,-1,0,1,0,0,1,2,2,2,0,0,0,0,2,0,0,2,2,3,0
1546,2000,-1,14209,2,0,0,7,1,3,2,0,0,0,0,2,0,0,1,1,4,0
1237,2000,-1,69753,4,1,1,1,1,0,0,2,2,3,0,1,0,4,1,2,4,0
13,2000,-1,56836,1,7,1,0,1,3,3,0,0,0,6,2,1,0,2,1,1,1
419,2000,-1,85254,2,1,1,1,1,0,0,3,2,2,0,2,0,7,1,1,5,0
2737,2000,-1,56836,3,0,1,1,2,1,1,0,0,0,0,1,1,0,1,1,3,1
815,2000,-1,24543,0,1,0,1,2,2,3,0,0,0,5,2,1,0,2,2,1,1
2159,2000,-1,16792,1,3,3,1,1,0,0,2,2,2,5,2,8,6,1,1,3,1
1669,2000,-1,56836,1,1,1,0,1,3,2,3,2,3,0,1,1,5,0,1,4,1
764,2000,-1,33585,1,1,1,7,1,3,3,0,0,0,0,2,0,0,2,2,5,0
44,2000,-1,9300,4,7,7,7,0,3,2,2,1,3,6,3,1,1,0,2,3,1
648,2000,-1,2067,1,7,2,7,1,0,0,3,2,2,0,1,2,1,2,2,6,1
2613,2000,-1,166419,1,1,1,7,2,3,3,0,0,0,0,3,0,0,2,1,3,0
2055,2000,-1,33585,0,0,0,7,1,2,3,0,0,0,0,2,3,0,2,1,3,2
1804,2000,-1,56836,1,0,8,1,1,2,3,3,2,3,0,2,0,5,0,1,6,0
1906,2000,-1,11626,1,4,1,7,2,0,0,3,2,2,0,2,0,3,1,2,6,0
1799,2000,-1,103338,0,7,1,1,2,3,2,3,1,2,5,1,2,4,0,1,4,3
1254,2000,-1,0,1,8,8,7,2,1,3,2,2,2,0,1,1,7,0,8,3,1
1124,2000,-1,14209,1,1,0,7,2,4,3,0,0,0,0,2,0,0,2,8,2,0
884,2000,-1,33585,1,1,0,7,2,2,3,8,8,8,1,1,0,6,0,1,6,0
203,2000,-1,0,0,7,8,7,2,2,2,0,0,0,3,2,3,0,1,2,6,2
968,2000,-1,33585,1,1,1,7,2,0,0,3,1,2,0,2,0,3,2,1,3,0
638,2000,-1,11626,0,0,0,7,2,0,0,3,2,2,6,3,0,1,1,1,3,0
2378,2000,-1,3617,0,8,8,7,2,0,0,2,8,2,0,2,0,4,2,1,2,0
2047,2000,-1,33585,1,7,0,7,1,0,0,2,2,2,5,2,0,1,1,1,4,0
1200,2000,-1,11626,1,7,8,1,1,2,1,0,0,0,6,1,0,0,2,2,1,0
305,2000,-1,28418,3,0,3,1,1,8,1,0,0,0,0,2,1,0,2,1,4,1
1862,2000,-1,69753,1,1,1,0,1,0,0,2,2,2,0,2,1,5,1,1,1,1
765,2000,-1,24543,1,8,8,7,1,1,4,3,2,3,6,2,8,5,0,8,4,2
2451,2000,-1,28418,2,3,3,3,1,0,0,3,2,3,0,2,1,5,8,1,3,1
1965,2000,-1,0,1,0,1,7,1,8,2,0,0,0,0,2,0,0,1,1,3,0
592,2000,-1,69753,1,0,0,2,1,0,0,3,1,2,0,1,2,7,2,1,6,3
1953,2000,-1,0,1,0,0,1,2,3,2,2,1,2,6,2,8,7,0,1,6,1
1080,2000,-1,28418,3,4,3,7,1,4,2,0,0,0,1,2,0,0,1,2,3,0
1007,2000,-1,38752,1,1,1,1,1,0,0,1,2,2,0,2,2,4,2,1,1,1
380,2000,-1,11626,3,1,0,3,2,2,2,3,8,8,6,1,2,1,0,1,3,1
282,2000,-1,6717,0,8,8,7,1,4,2,1,1,1,8,9,2,1,0,2,6,1
2422,2000,-1,103338,0,7,9,1,9,3,3,3,2,2,6,2,0,4,0,1,5,0
1640,2000,-1,166419,4,4,3,4,2,0,0,3,1,2,0,2,2,6,1,1,5,2
736,2000,-1,11626,0,8,0,7,2,2,3,3,3,3,6,3,0,2,0,2,2,0
2336,2000,-1,11626,0,7,0,7,2,2,2,3,8,2,6,3,0,7,0,2,4,0
1177,2000,-1,14209,1,7,0,7,2,1,3,0,0,0,6,2,0,0,1,1,3,0
560,2000,-1,0,1,1,1,7,8,3,2,8,8,8,0,2,1,1,0,8,3,2
2634,2000,-1,6717,1,0,0,7,2,0,0,3,3,2,0,2,0,4,2,1,2,0
2510,2000,-1,24543,3,0,1,7,1,3,1,0,0,0,0,2,0,0,8,1,3,0
1481,2000,-1,5684,0,0,0,7,1,3,2,0,0,0,0,1,0,0,2,8,6,0
758,2000,-1,7750,1,0,0,7,2,2,3,0,0,0,9,2,2,0,2,2,1,2
744,2000,-1,85254,1,4,4,7,1,0,0,2,2,2,0,1,1,3,2,8,4,1
456,2000,-1,19376,1,1,1,7,1,0,0,2,1,2,6,1,0,3,2,2,2,0
2184,2000,-1,0,1,7,9,7,8,2,3,0,0,0,0,2,0,0,1,1,6,0
1036,2000,-1,3617,1,0,0,0,2,0,0,1,8,8,0,1,2,3,2,1,3,2
268,2000,-1,16792,1,7,7,7,0,0,0,2,1,3,9,2,0,7,2,1,6,0
2490,2000,-1,2067,1,0,0,7,2,2,4,0,0,0,6,2,2,0,2,8,2,2
17,2000,-1,14209,2,0,0,7,2,0,0,1,1,3,6,1,2,7,2,1,4,3
1440,2000,-1,56836,3,7,1,7,1,4,1,3,2,2,6,2,1,2,0,2,5,1
1984,2000,-1,14209,0,0,0,7,2,2,2,2,8,2,0,2,1,3,0,1,2,1
347,2000,-1,0,1,8,0,1,1,0,0,2,2,2,9,1,2,3,1,1,3,1
423,2000,-1,33585,2,1,1,7,1,4,1,0,0,0,0,2,1,0,1,2,3,1
2195,2000,-1,19376,1,8,0,7,2,0,0,2,2,3,6,3,1,1,2,1,3,1
1631,2000,-1,56836,1,1,1,3,1,0,0,3,2,2,0,1,0,5,1,2,4,0
1946,2000,-1,46502,1,1,1,7,2,3,2,2,2,2,0,2,0,4,0,2,6,0
85,2000,-1,56836,1,0,1,1,1,0,0,3,2,2,6,2,0,3,1,2,6,0
1507,2000,-1,19376,1,9,9,1,2,2,4,3,1,3,5,1,1,3,0,1,1,1
950,2000,-1,166419,4,1,1,4,2,8,8,0,0,0,0,1,0,0,1,8,3,0
1875,2000,-1,69753,1,1,0,3,2,3,4,3,3,3,5,2,1,3,0,1,6,1
1786,2000,-1,0,1,3,2,7,2,3,2,2,1,3,1,1,1,4,0,1,4,1
875,2000,-1,9300,1,1,1,7,1,3,2,0,0,0,6,2,0,0,2,2,4,0
511,2000,-1,33585,1,9,0,7,1,0,0,1,1,2,9,2,0,3,2,2,6,0
2227,2000,-1,16792,1,1,1,4,1,0,0,2,8,2,6,2,2,4,1,2,3,1
2169,2000,-1,46502,1,0,0,7,2,3,2,2,2,2,3,1,0,3,0,8,5,0
2435,2000,-1,24543,1,0,3,1,1,2,1,0,0,0,0,1,2,0,2,2,3,1
1504,2000,-1,9300,3,4,7,7,0,1,3,0,0,0,6,3,0,0,2,1,5,0
1343,2000,-1,0,3,1,0,2,1,0,0,3,2,2,6,1,1,4,1,9,3,1
76,2000,-1,11626,0,0,0,7,2,4,2,8,8,2,6,2,1,4,0,2,3,1
1181,2000,-1,85254,1,0,0,7,1,0,0,3,2,3,0,1,0,1,2,1,4,0
1611,2000,-1,19376,0,7,0,7,2,3,2,1,2,2,0,2,0,1,0,1,6,0
1416,2000,-1,33585,1,7,3,1,1,0,0,2,1,3,0,1,2,2,1,1,4,1
1996,2000,-1,33585,1,1,1,7,1,3,3,0,0,0,6,1,1,0,1,2,5,1
791,2000,-1,38752,3,1,1,7,1,3,3,2,1,2,0,2,1,1,0,2,1,2
1751,2000,-1,33585,1,0,1,7,1,3,2,0,0,0,0,2,0,0,1,1,5,0
2102,2000,-1,5684,0,0,0,7,2,0,0,3,3,3,0,2,1,2,2,1,2,1
471,2000,-1,56836,1,0,0,1,2,3,8,3,2,2,0,1,1,1,0,2,3,1
2593,2000,-1,46502,0,0,1,7,1,4,2,0,0,0,0,2,0,0,1,1,4,0
2709,2000,-1,38752,3,1,1,1,2,2,3,1,2,2,0,2,0,2,0,1,2,0
1527,2000,-1,56836,1,1,1,7,1,3,2,0,0,0,6,2,1,0,2,1,3,1
2180,2000,-1,56836,1,0,1,1,2,0,0,3,1,3,6,1,1,5,2,1,3,3
2809,2000,-1,28418,1,0,0,1,2,2,2,0,0,0,6,3,2,0,2,1,2,2
